Querier,Cache log
Querier,Cache log
Querier,Cache log
23519,updation
29668,miss
32779,updation
29864,miss
13572,updation
12108,updation
28278,updation
19684,updation
30736,miss
6318,regenerate
19101,updation
10455,updation
10054,updation
14996,updation
16771,updation
11650,updation
34647,updation
11595,updation
32634,updation
23540,updation
29936,updation
9178,updation
12840,updation
35240,updation
34618,regenerate
29360,miss
8010,updation
26697,updation
6533,updation
29260,updation
6029,updation
25113,updation
5674,updation
26096,updation
9746,updation
30117,updation
14525,updation
15365,regenerate
36241,updation
9178,regenerate
11595,updation
29372,updation
13471,updation
2124,updation
17467,updation
11650,updation
27302,updation
23519,updation
14629,updation
19719,hit
28393,updation
27309,updation
6367,updation
15011,updation
28335,updation
4494,miss
33728,updation
19101,regenerate
10490,updation
29360,hit
9746,regenerate
16360,miss
18654,updation
34290,updation
16142,miss
1995,miss
16377,miss
15365,regenerate
33733,updation
31086,updation
22335,miss
28513,miss
28490,updation
36254,updation
299,updation
14246,updation
10455,updation
22979,updation
36241,updation
26994,updation
24514,hit
21741,updation
18654,updation
4178,updation
36401,updation
32888,updation
13748,updation
26265,updation
32816,miss
31086,regenerate
33011,miss
24514,hit
19392,miss
22305,updation
24802,updation
453,miss
5566,updation
11858,updation
3328,updation
35546,miss
34647,updation
13073,updation
32816,hit
9823,updation
22979,updation
364,updation
24514,hit
26096,updation
11835,miss
30696,regenerate
4415,updation
29360,updation
22282,updation
15011,regenerate
21672,miss
4167,updation
4494,updation
16749,regenerate
22019,updation
9189,miss
23416,regenerate
29072,updation
3476,updation
5833,updation
26096,regenerate
30250,updation
16701,updation
31086,updation
23416,updation
26366,updation
18648,hit
30414,updation
20532,updation
3718,updation
17956,updation
12487,miss
22735,miss
30117,updation
19421,updation
33011,hit
7310,miss
1455,updation
28247,updation
24200,updation
